source,target,weight,interaction
AKT1,CTNNB1,5.0,phosphorylation reaction
CTNND2,AKT1,9.0,phosphorylation reaction
AKT1,EGR1,137.0,physical association
AKT1,FOXO1,9.0,phosphorylation reaction
AKT1,FOXO4,6.0,phosphorylation reaction
AKT1,GAB2,14.0,phosphorylation reaction
AKT1,GATA1,3.0,phosphorylation reaction
AKT1,GATA2,2.0,phosphorylation reaction
GRB10,AKT1,14.0,phosphorylation reaction
AKT1,GSK3B,15.0,phosphorylation reaction
HSP90AA1,AKT1,10.0,physical association
AKT1,HSP90AB1,7.0,physical association
HTT,AKT1,3.0,phosphorylation reaction
IKBKG,AKT1,239.0,physical association
AKT1,IL1R1,3.0,physical association
AKT1,IMPDH2,7.0,physical association
AKT1,IRAK1,4.0,physical association
IRAK2,AKT1,3.0,physical association
AKT1,IRF3,5.0,physical association
ITGB1,AKT1,5.0,physical association
AKT1,KRT10,7.0,physical association
AKT1,MAP2K4,17.0,physical association
AKT1,MAP3K11,3.0,physical association
AKT1,MAP3K5,6.0,phosphorylation reaction
AKT1,MAPK8IP1,17.0,physical association
AKT1,MAPKAP1,19.0,physical association
AKT1,MDM2,2.0,phosphorylation reaction
AKT1,METTL1,8.0,phosphorylation reaction
NCF1,AKT1,3.0,phosphorylation reaction
AKT1,NPM1,6.0,physical association
AKT1,NUAK1,1.0,phosphorylation reaction
AKT1,PAK1,1.0,phosphorylation reaction
AKT1,PAWR,11.0,physical association
AKT1,PDCD4,1.0,phosphorylation reaction
AKT1,PDK1,2.0,phosphorylation reaction
AKT1,PEA15,3.0,phosphorylation reaction
AKT1,PFKFB3,5.0,phosphorylation reaction
PHLPP1,AKT1,7.0,physical association
AKT1,PHLPP2,7.0,dephosphorylation reaction
AKT1,PLEKHO1,13.0,physical association
PPARGC1A,AKT1,3.0,phosphorylation reaction
AKT1,PRKCD,4.0,physical association
AKT1,PRKCZ,7.0,physical association
AKT1,PTK6,1.0,physical association
AKT1,PTPN1,14.0,phosphorylation reaction
RAF1,AKT1,3.0,physical association
RICTOR,AKT1,44.0,phosphorylation reaction
AKT1,SETDB1,13.0,physical association
AKT1,SH3RF1,8.0,phosphorylation reaction
SMARCB1,AKT1,21.0,physical association
AKT1,SMARCC1,21.0,physical association
AKT1,SMARCC2,21.0,physical association
AKT1,SRC,1.0,phosphorylation reaction
AKT1,STAU1,11.0,physical association
AKT1,STK4,8.0,physical association
AKT1,SYTL1,5.0,phosphorylation reaction
AKT1,TBC1D4,2.0,phosphorylation reaction
AKT1,TBK1,5.0,physical association
AKT1,TCL1A,619.0,physical association
TERT,AKT1,10.0,physical association
AKT1,THEM4,2.0,physical association
AKT1,TP53RK,2.0,phosphorylation reaction
TSC2,AKT1,20.0,phosphorylation reaction
AKT1,WEE1,5.0,physical association
AKT1,YBX1,7.0,physical association
AKT1,YWHAZ,7.0,phosphorylation reaction
LYL1,AKT1S1,171.0,physical association
AKT1S1,MMP24-AS1,2592.0,physical association
AKT1S1,MTOR,70.0,physical association
AKT1S1,PIM1,2.0,phosphorylation reaction
RICTOR,AKT1S1,70.0,phosphorylation reaction
AKT1S1,RPTOR,70.0,physical association
AKT1S1,TCEA2,2592.0,physical association
YWHAZ,AKT1S1,647.0,physical association
APPL1,AKT2,11.0,physical association
CASP3,AKT2,12.0,cleavage reaction
AKT2,CDKN1A,4.0,physical association
AKT2,CHUK,5.0,physical association
CLIP3,AKT2,16.0,physical association
AKT2,CMC4,5.0,physical association
CTNNB1,AKT2,5.0,phosphorylation reaction
AKT2,ESR1,3.0,phosphorylation reaction
AKT2,FSHR,7.0,physical association
AKT2,GSK3B,2.0,physical association
KHSRP,AKT2,6.0,phosphorylation reaction
AKT2,MAP3K5,8.0,physical association
AKT2,MAPK8,8.0,physical association
AKT2,MAPKAPK2,1.0,phosphorylation reaction
AKT2,MTCP1,5.0,physical association
MYO5A,AKT2,1.0,phosphorylation reaction
AKT2,PDK1,2.0,phosphorylation reaction
PHLPP1,AKT2,7.0,physical association
PHLPP2,AKT2,7.0,physical association
AKT2,PLEKHO1,13.0,physical association
AKT2,PRKCZ,6.0,physical association
SH3RF1,AKT2,8.0,phosphorylation reaction
AKT2,SIK2,4.0,phosphorylation reaction
TCL1A,AKT2,14.0,physical association
AKT2,XIAP,6.0,phosphorylation reaction
ZFP36L1,AKT2,7.0,phosphorylation reaction
APPL1,AKT3,11.0,physical association
CASP3,AKT3,12.0,cleavage reaction
PHLPP1,AKT3,7.0,physical association
PHLPP2,AKT3,7.0,physical association
PLEKHO1,AKT3,13.0,physical association
PPP2CA,AKT3,17.0,dephosphorylation reaction
PRKCZ,AKT3,7.0,physical association
TCL1A,AKT3,14.0,physical association
ALAS1,BCL7A,619.0,physical association
ALAS1,C2orf42,619.0,physical association
ALAS1,CCHCR1,619.0,physical association
ALAS1,CDC73,619.0,physical association
ALAS1,CERK,619.0,physical association
ALAS1,DUSP19,619.0,physical association
ALAS1,ENSG00000220949,619.0,physical association
ALAS1,EP400,619.0,physical association
ALAS1,FAM127C,619.0,physical association
ALAS1,GNL3L,619.0,physical association
ALAS1,KLHL35,619.0,physical association
ALAS1,LONRF1,619.0,physical association
ALAS1,POLDIP2,619.0,physical association
ALAS1,PPL,619.0,physical association
ALAS1,SH2D4A,619.0,physical association
ALAS1,SNX20,619.0,physical association
ALAS1,TCEA2,619.0,physical association
ALAS1,TEKT4,619.0,physical association
ALAS1,TMSB10,619.0,physical association
ALAS1,TMSB4X,619.0,physical association
ALAS1,TMSB4XP1,619.0,physical association
ALAS1,TMSB4XP2,619.0,physical association
ALAS1,TMSB4XP6,619.0,physical association
ALAS1,TTC23,619.0,physical association
ALAS1,USP20,619.0,physical association
ALAS1,WIPF1,619.0,physical association
ALAS1,ZFYVE26,619.0,physical association
ALAS1,ZMAT1,619.0,physical association
ALAS1,ZNF175,619.0,physical association
ALAS2,BANP,619.0,physical association
ELANE,ALAS2,51.0,physical association
ALB,CEBPB,3.0,physical association
IL7R,ALB,111.0,physical association
PITX3,ALB,4.0,physical association
EGFR,ALCAM,46.0,physical association
ALCAM,POLR2F,146.0,physical association
ALDH3B1,KRT31,619.0,physical association
ALDH3B1,KRT40,619.0,physical association
ALDH3B1,KRTAP10-3,619.0,physical association
ALDH3B1,KRTAP10-5,619.0,physical association
ALDH3B1,KRTAP10-7,619.0,physical association
ALDH3B1,KRTAP10-8,619.0,physical association
ALDH3B1,KRTAP10-9,619.0,physical association
ALDH3B1,KRTAP4-2,619.0,physical association
ALDH3B1,NOTCH2NL,619.0,physical association
APP,ALDH4A1,2558.0,physical association
ALDOA,ALDOC,619.0,physical association
ALDOA,IFNA4,619.0,physical association
ISG15,ALDOA,311.0,physical association
SUZ12,ALDOA,4574.0,physical association
APP,ALDOB,2558.0,physical association
ALK,ERRFI1,17.0,physical association
IKBKG,ALK,239.0,physical association
ALKBH1,EGR1,272.0,physical association
SRPK1,ALKBH3,1283.0,phosphorylation reaction
MBD1,ALOX12,8.0,physical association
ALOX12,PLA2G4A,4.0,physical association
ALOX15,STAT6,3.0,physical association
ALOX5AP,ALOX5,9.0,physical association
APEX1,ALOX5,5.0,physical association
ALOX5,CEP57L1,619.0,physical association
ALOX5,CEP63,619.0,physical association
COTL1,ALOX5,1.0,physical association
ALOX5,HHIPL2,619.0,physical association
HSD17B4,ALOX5,5.0,physical association
IKZF3,ALOX5,5.0,physical association
ALOX5,LTC4S,9.0,physical association
ALOX5,MAD1L1,619.0,physical association
ALOX5,MEOX1,619.0,physical association
NLRP10,ALOX5,5.0,physical association
ALOX5,REL,619.0,physical association
ALOX5,SYCE1,619.0,physical association
ZNF433,ALOX5,5.0,physical association
ALOX5AP,CEBPA,13.0,physical association
ALOX5AP,CEBPD,13.0,physical association
CEBPE,ALOX5AP,13.0,physical association
ALOX5AP,LTC4S,9.0,physical association
ALPI,KRTAP10-3,619.0,physical association
ALPI,KRTAP10-8,619.0,physical association
ALPI,KRTAP10-9,619.0,physical association
MAP3K14,ALPL,24.0,physical association
TRAF2,ALPL,24.0,physical association
TRAF3,ALPL,24.0,physical association
IL1B,ALPP,2.0,physical association
ALPP,KRTAP10-3,619.0,physical association
ALPP,KRTAP4-12,619.0,physical association
ALPP,KRTAP5-9,619.0,physical association
ALS2,CREB1,7.0,physical association
LYL1,ALS2,171.0,physical association
ALS2CR11,CREB1,171.0,physical association
ALX1,IPO13,3001.0,physical association
RNF2,ALYREF,4574.0,physical association
SUZ12,ALYREF,4574.0,physical association
ALYREF,UBB,3624.0,ubiquitination reaction
AMBP,FHL3,619.0,physical association
PITX3,AMBP,4.0,physical association
AMBRA1,BECN1,24.0,physical association
CUL4A,AMBRA1,4597.0,physical association
NEDD8,AMBRA1,4597.0,physical association
PIK3C3,AMBRA1,24.0,physical association
EGR1,AMER1,137.0,physical association
AMIGO2,CACNA1A,162.0,physical association
IKBKG,AMMECR1L,239.0,physical association
SRPK1,AMMECR1L,1283.0,phosphorylation reaction
APP,AMOT,2558.0,physical association
USP11,AMOT,1602.0,physical association
AMPD2,CCNDBP1,619.0,physical association
AMPH,ARL16,619.0,physical association
AMPH,CCDC67,619.0,physical association
AMPH,PPP3CC,619.0,physical association
RELB,ANAPC1,9.0,physical association
ANGPT2,POLR2F,146.0,physical association
CEBPD,ANGPTL4,7.0,physical association
HIF1A,ANGPTL4,7.0,physical association
ANK2,CDH1,1.0,physical association
RNF2,ANK3,4574.0,physical association
EZH2,ANKFY1,4574.0,physical association
EIF4E,ANKHD1,3001.0,physical association
UNC93B1,ANKHD1,788.0,physical association
TOLLIP,ANKRD13A,788.0,physical association
ANKRD28,POLR2F,146.0,physical association
TRIM23,ANKRD36BP1,619.0,physical association
APP,ANKRD50,2558.0,physical association
ANKRD7,EGR1,272.0,physical association
APP,ANKS6,2558.0,physical association
APP,ANKZF1,2558.0,physical association
ANO6,CEBPD,77.0,physical association
ANP32A,GZMA,2.0,protein cleavage
ANP32A,SET,5.0,physical association
ANP32D,EGR1,272.0,physical association
IKBKG,ANXA1,12.0,physical association
ANXA1,MEIS2,619.0,physical association
ANXA1,PLA2G4A,2.0,physical association
RELA,ANXA1,12.0,physical association
RIPK1,ANXA1,12.0,physical association
ANXA11,CEP55,619.0,physical association
ANXA11,PDCD6,619.0,physical association
ANXA11,TFG,619.0,physical association
ANXA2,HNF1A,42.0,physical association
ISG15,ANXA2,311.0,physical association
ANXA2,LGALS13,4.0,physical association
NDUFAF1,ANXA2,14.0,physical association
ISG15,ANXA3,311.0,physical association
EZH2,ANXA4,4574.0,physical association
NFKB1,ANXA4,8.0,physical association
ANXA4,PADI4,619.0,physical association
ANXA5,CFTR,1.0,physical association
IFNGR2,ANXA5,3.0,physical association
ISG15,ANXA5,311.0,physical association
ANXA5,PLA2G4A,2.0,physical association
ANXA6,UBB,3624.0,ubiquitination reaction
LGALS3,ANXA7,2.0,physical association
APP,ANXA9,2558.0,physical association
AP1B1,ATM,68.0,phosphorylation reaction
AP2B1,AP1M2,619.0,physical association
AP2B1,AP1S2,619.0,physical association
AP2B1,KPNA2,619.0,physical association
AP2B1,MEA1,3001.0,physical association
AP2B1,NEU4,619.0,physical association
AP2B1,RAPGEF3,619.0,physical association
AP2B1,SLC25A6,619.0,physical association
AP2B1,THAP1,619.0,physical association
AP2B1,TXN2,619.0,physical association
AP2B1,U2AF1,619.0,physical association
AP2B1,UBL7,619.0,physical association
AP2B1,XRCC6BP1,619.0,physical association
AP2M1,CTLA4,2.0,physical association
IFNAR1,AP2M1,7.0,physical association
AP3B1,ATM,68.0,phosphorylation reaction
AP3B1,POLR2F,146.0,physical association
IRF2,AP5Z1,788.0,physical association
CASP3,APAF1,1.0,physical association
APAF1,CASP9,17.0,physical association
APAF1,PPP1CA,133.0,physical association
APAF1,XIAP,7.0,physical association
APBA2,EGR1,272.0,physical association
AZI2,APBA3,788.0,physical association
TANK,APBA3,788.0,physical association
TBKBP1,APBA3,788.0,physical association
APP,APBB1,37.0,physical association
LCP2,APBB1IP,4.0,physical association
APC,BTRC,13.0,physical association
CTBP1,APC,21.0,physical association
CTNNB1,APC,21.0,physical association
ERBB2IP,APC,184.0,physical association
APC,GSK3B,14.0,physical association
APC,IRF8,12.0,physical association
APC,KRT17,4.0,physical association
LEF1,APC,21.0,physical association
APC,MAPRE1,6.0,physical association
FCAR,APCS,2.0,physical association
MBL2,APCS,2.0,physical association
PITX3,APCS,4.0,physical association
APEH,IST1,619.0,physical association
APEH,LGALS8,619.0,physical association
APEX1,GZMA,5.0,physical association
APEX1,MIR125B2,11.0,physical association
APEX1,MIR133B,11.0,physical association
SRPK1,APEX1,1283.0,phosphorylation reaction
APEX1,STAT3,20.0,physical association
APEX1,TRAF2,4.0,physical association
APP,APEX2,2558.0,physical association
CXCR1,APH1A,5.0,physical association
APP,APLF,2558.0,physical association
APOA1,CMTM5,619.0,physical association
IL7R,APOA1,111.0,physical association
LGALS3,APOA1,20.0,physical association
APOA1,LGALS8,20.0,physical association
PITX3,APOA1,4.0,physical association
APOA2,CATSPER1,619.0,physical association
APOB,CTCF,6.0,physical association
LGALS3,APOB,20.0,physical association
APOB,LGALS9,20.0,physical association
PITX3,APOB,4.0,physical association
COMMD3-BMI1,APOBEC3F,4574.0,physical association
APOBEC3F,IRF4,3.0,physical association
NFATC1,APOBEC3F,3.0,physical association
APOBEC3F,NFATC2,3.0,physical association
MOV10,APOBEC3G,3.0,physical association
APOD,VAPA,619.0,physical association
LGALS9,APOE,20.0,physical association
PITX3,APOE,4.0,physical association
APOL2,POLR2F,146.0,physical association
APOL4,EGR1,272.0,physical association
RNF2,APOOL,4574.0,physical association
APP,APRT,2558.0,physical association
APP,ARFGAP1,2558.0,physical association
APP,ARFIP2,2558.0,physical association
APP,ARHGAP24,2558.0,physical association
APP,ARHGEF40,2558.0,physical association
APP,ARID3A,2558.0,physical association
APP,ARL4C,2558.0,physical association
APP,ARL4D,2558.0,physical association
APP,ARMC1,2558.0,physical association
APP,ARNT2,2558.0,physical association
APP,ARPC1B,2558.0,physical association
APP,ASPSCR1,2558.0,physical association
APP,ASXL1,2558.0,physical association
APP,ASXL2,2558.0,physical association
APP,ATF2,2558.0,physical association
APP,ATF6,2558.0,physical association
APP,ATG16L1,2558.0,physical association
APP,ATP5C1,2558.0,physical association
APP,ATP5H,2558.0,physical association
APP,ATP6V1G1,2558.0,physical association
APP,ATXN7L3,2558.0,physical association
APP,AURKA,2558.0,physical association
APP,AVPI1,2558.0,physical association
APP,BAIAP2,2558.0,physical association
APP,BBX,2558.0,physical association
APP,BCAR3,2558.0,physical association
APP,BCAT2,2558.0,physical association
APP,BCKDK,2558.0,physical association
APP,BCL7C,2558.0,physical association
APP,BIK,2558.0,physical association
APP,BIN1,2558.0,physical association
APP,BLOC1S1,2558.0,physical association
APP,BLOC1S2,2558.0,physical association
APP,BLOC1S5,2558.0,physical association
APP,BMX,2558.0,physical association
APP,BOD1,2558.0,physical association
APP,BRD3,2558.0,physical association
APP,BRWD1,2558.0,physical association
APP,BTF3,2558.0,physical association
APP,BUD31,2558.0,physical association
APP,BYSL,2558.0,physical association
APP,C11orf63,2558.0,physical association
APP,C17orf85,2558.0,physical association
APP,C1orf87,2558.0,physical association
APP,C7orf55-LUC7L2,2558.0,physical association
APP,C9orf41,2558.0,physical association
APP,CACNB1,2558.0,physical association
APP,CAPNS2,2558.0,physical association
APP,CARF,2558.0,physical association
APP,CASP3,3.0,cleavage reaction
APP,CASP6,3.0,cleavage reaction
APP,CASP8,3.0,cleavage reaction
APP,CASZ1,2558.0,physical association
APP,CAT,2558.0,physical association
APP,CCDC106,2558.0,physical association
APP,CCDC115,2558.0,physical association
APP,CCDC15,2558.0,physical association
APP,CCDC59,2558.0,physical association
APP,CCDC60,2558.0,physical association
APP,CCL26,2558.0,physical association
APP,CCNB1IP1,2558.0,physical association
APP,CCNB3,2558.0,physical association
APP,CCNL1,2558.0,physical association
APP,CCSER2,2558.0,physical association
APP,CD74,2558.0,physical association
APP,CDC20,2558.0,physical association
APP,CDK16,2558.0,physical association
APP,CDK17,2558.0,physical association
APP,CDKL3,2558.0,physical association
APP,CDKN1A,2558.0,physical association
APP,CELF2,2558.0,physical association
APP,CEP57,2558.0,physical association
APP,CHGB,2558.0,physical association
APP,CHKA,2558.0,physical association
APP,CIRH1A,2558.0,physical association
APP,CLEC3B,2558.0,physical association
APP,CLIP4,2558.0,physical association
APP,CMAS,2558.0,physical association
APP,COASY,2558.0,physical association
APP,COIL,2558.0,physical association
APP,COL14A1,2558.0,physical association
APP,COPS7B,2558.0,physical association
APP,COX6A2,2558.0,physical association
APP,CPLX2,2558.0,physical association
APP,CPLX3,2558.0,physical association
APP,CRADD,2558.0,physical association
APP,CREB1,171.0,physical association
APP,CRIP2,2558.0,physical association
APP,CRYAB,37.0,physical association
APP,CSAG1,2558.0,physical association
APP,CSNK1D,2558.0,physical association
APP,CSNK1E,2558.0,physical association
APP,CSNK2A1,2558.0,physical association
APP,CTF1,2558.0,physical association
APP,CTNNA1,2558.0,physical association
APP,CTNND1,2558.0,physical association
APP,CUL3,2558.0,physical association
APP,CWC15,2558.0,physical association
APP,CWF19L2,2558.0,physical association
APP,DCDC2,2558.0,physical association
APP,DCTN6,2558.0,physical association
APP,DCX,2558.0,physical association
APP,DDHD2,2558.0,physical association
APP,DDX1,2558.0,physical association
APP,DDX17,2558.0,physical association
APP,DDX18,2558.0,physical association
APP,DDX19B,2558.0,physical association
APP,DDX42,2558.0,physical association
APP,DDX43,2558.0,physical association
APP,DDX47,2558.0,physical association
APP,DDX55,2558.0,physical association
APP,DEDD,2558.0,physical association
APP,DEF6,2558.0,physical association
APP,DENND6B,2558.0,physical association
APP,DFFB,2558.0,physical association
